timeStamp,alpha,beta,gamma
1420616360823,259.9988852576149,4.2434182219041805,-32.079608486551834
1420616360873,259.99681070141384,4.234885755988737,-32.07205732015428
1420616360924,259.99681070141384,4.234885755988737,-32.07205732015428
1420616360974,260.0003742733315,4.229536135054027,-32.06853813717464
1420616361025,260.0009220724456,4.22691554156639,-32.05715337289041
1420616361075,260.0058324968949,4.222818871435127,-32.036709906883864
1420616361124,260.0296227366791,4.179498009254453,-31.977358526979483
1420616361173,260.03440278784416,4.102497303867251,-32.05771475390532
1420616361223,259.8056947863867,3.822879612080447,-32.232836293644276
1420616361269,259.39113182554456,3.4232242751075583,-32.157487851028954
1420616361323,258.77895300760014,2.901393130018311,-31.977980288535345
1420616361372,258.1572613281126,2.4577501404073,-31.714272293510806
1420616361423,258.1572613281126,2.4577501404073,-31.714272293510806
1420616361473,257.46060621619677,2.1890141850210294,-31.52049079009615
1420616361524,256.8554717730121,2.258053180918474,-31.371355126391805
1420616361573,256.20394474333006,2.8146795511134903,-31.180565231521612
1420616361623,255.50808045475807,4.1021092993780295,-30.56568992271804
1420616361673,255.31297798500205,6.974366603649272,-29.170558944486626
1420616361723,255.65735644936805,12.107628974415872,-27.588840891212616
1420616361773,255.11154505638206,16.903143618845572,-25.88367583893106
1420616361823,256.05035119889925,21.768288862913213,-25.501078545575673
1420616361872,256.7676056839393,27.06226925277769,-25.840664613140856
1420616361923,257.23705359305006,32.69123068356923,-27.02884587705593
1420616361974,257.5556030437246,38.482968060772855,-28.460251678958098
1420616362024,257.5556030437246,38.482968060772855,-28.460251678958098
1420616362073,258.158681506744,44.414020369668464,-30.081710262380437
1420616362123,259.91562404034886,50.195346398989955,-32.15141960230288
1420616362174,260.88302140186715,55.868509428516894,-33.29040653071018
1420616362226,259.90012048514063,61.23260787385783,-32.89672569979295
1420616362273,257.8251466923056,65.50146465819459,-30.131783071619093
1420616362325,256.9132675620153,68.85287491636934,-28.03329376186749
1420616362373,256.47024219787534,71.51840179621072,-26.95227853188973
1420616362424,253.87329585588193,73.54259081974062,-23.626068654956157
1420616362474,251.41835365596577,74.86629007023652,-20.38251850188299
1420616362525,251.41835365596577,74.86629007023652,-20.38251850188299
1420616362574,249.45955027002947,76.23860631221778,-17.074578755968172
1420616362625,251.33685789052305,76.2678265640879,-17.21968295228399
1420616362674,260.2542946302711,72.45392311873128,-21.180621034263392
1420616362721,270.16386181051274,66.31095146188132,-26.412084735998377
1420616362772,273.3214965780111,63.95010075245959,-31.984869836798442
1420616362824,266.35595012765066,64.21457663720523,-28.744994589665104
1420616362871,261.5765641640562,69.04843770458987,-27.039214098404585
1420616362920,257.42964094352214,74.75209247124347,-23.13555960900799
1420616362972,250.45802776472135,76.31443506149283,-14.083216014054141
1420616363023,251.5143915245851,76.55594573243657,-13.893208763877816
1420616363070,256.0803812292437,77.09680567276284,-18.113240857221726
1420616363125,256.0803812292437,77.09680567276284,-18.113240857221726
1420616363170,259.32502713524616,75.67692502856933,-20.83307062110194
1420616363223,260.604891749642,73.84333917111837,-20.061776265253535
1420616363274,263.60460081575945,74.06804255645638,-21.886071532914187
1420616363323,267.81549328759553,76.23543077016667,-25.77734901403167
1420616363372,249.8070328333731,77.32369221302213,-7.000919976927047
1420616363424,242.0365541289702,77.52428059927834,1.0837358499416796
1420616363474,249.97413702529744,78.48234434467919,-5.3303603272119116
1420616363523,258.50803146310756,77.39823816026653,-14.003402923930343
1420616363573,261.1214259021982,76.87116350339679,-13.984254775090188
1420616363627,266.8012335141658,77.98717575153661,-18.022715956880546
1420616363677,256.77047140201876,79.14021397173673,-10.05518351269101
1420616363723,256.77047140201876,79.14021397173673,-10.05518351269101
1420616363774,244.3013955596291,78.61785624567227,0.5520364784030246
1420616363825,247.88699065690582,78.66017453336723,-3.150267565149316
1420616363874,255.53648318468754,78.99281609906463,-11.475912456182073
1420616363924,261.0070023039958,77.06433095547541,-18.065157220054665
1420616363972,264.99775835048393,74.15313210673509,-22.691347426556266
1420616364019,266.96944761392336,72.66589288930433,-24.530336472106512
1420616364069,260.28137271164525,76.28805111358454,-19.217959497442585
1420616364123,248.84052576709988,77.67107835099355,-7.331418933873716
1420616364174,248.84052576709988,77.67107835099355,-7.331418933873716
1420616364223,245.6872692845296,77.0727743974064,-4.710469788069585
1420616364273,252.370497235396,77.51085814564104,-12.166852245810533
1420616364323,257.98845246455,76.76079518935101,-19.2190792091156
1420616364372,260.3042740795855,74.0011834267572,-22.49034321568489
1420616364423,266.7323897457135,69.34712369655134,-28.269021852789624
1420616364471,266.32527711047607,67.83059862397928,-28.234846480360897
1420616364524,260.55430030387555,72.80060081875884,-23.922491264495324
1420616364573,252.57677305307115,76.06298385720845,-16.44373997901432
1420616364623,244.28705163277093,76.05451073203125,-9.602498075988382
1420616364673,247.5109503706912,76.16098885809531,-13.412508617211866
1420616364724,252.7388414885481,76.3941719335552,-19.27226295820547
1420616364773,252.7388414885481,76.3941719335552,-19.27226295820547
1420616364823,254.9383213363115,74.90866186866569,-21.799159178288402
1420616364873,258.70467038547986,72.20680023830673,-26.861017612674196
1420616364924,264.8872943469871,67.64070961897524,-31.76676255651167
1420616364976,263.4148313180672,66.69014060045568,-31.332782491726025
1420616365023,257.1343727788637,72.58489527022674,-26.271949450370972
1420616365074,248.77131595263828,75.06857323650361,-16.389286852203625
1420616365123,242.920184137298,74.81776423314739,-10.075175734815915
1420616365174,247.25873118882447,74.10483069440883,-13.589571995724993
1420616365224,252.35703213183294,73.65221571927438,-18.205530361817463
1420616365275,252.35703213183294,73.65221571927438,-18.205530361817463
1420616365324,255.48223623915763,72.71516564498502,-20.675976810804304
1420616365372,257.88593722279535,70.41434320115471,-23.14242239757497
1420616365419,263.4698927864947,66.11920178080743,-27.55549921883525
1420616365473,267.9960747338097,62.37836673139675,-30.505673772095186
1420616365523,261.82778669812564,66.4178174282694,-23.95000005962347
1420616365575,258.9430380465331,71.16782378195045,-20.976595118238667
1420616365623,251.7526333690931,74.42984176752019,-13.11601915134438
1420616365669,241.26313499770538,75.6610198392392,-1.03260067729435
1420616365723,240.1094443601526,75.02397128447643,2.237414438748621
1420616365773,239.5759788554137,74.80137550055692,7.338294521568849
1420616365823,236.59671441186302,75.23856601705307,14.592105911492743
1420616365873,236.59671441186302,75.23856601705307,14.592105911492743
1420616365923,230.84892758964133,76.06327509661028,24.026848587848626
1420616365973,222.7222746091457,76.59299312458153,35.040209074064585
1420616366020,214.1730491493053,76.72813995469319,45.362782818859756
1420616366073,207.95330953851416,76.65963060111645,52.56240878286153
1420616366121,213.01007115806328,76.02903929036133,48.10503428214698
1420616366172,239.06658506629546,74.92258438360929,25.57643625098215
1420616366222,266.02756977975173,71.68570286258314,4.046513176053161
1420616366273,283.3712884971864,67.66479895789105,-9.381780105519699
1420616366323,291.18758430958155,64.86127963226053,-14.00049044606753
1420616366371,293.94837630706445,65.41460885448743,-17.006957832440193
1420616366423,288.1516588433177,69.5190909098828,-12.680950313217956
1420616366473,288.1516588433177,69.5190909098828,-12.680950313217956
1420616366523,278.2666993421747,72.59026321016046,-5.070732807171343
1420616366573,279.3724917926553,73.74133491718153,-12.57007386402041
1420616366624,275.1579414660511,75.01656273756191,-11.689052209952171
1420616366674,258.0142849779723,75.27337343057182,-0.41346790686883733
1420616366724,255.03008982361496,76.13396092559675,-3.252113146613115
1420616366775,255.24895852587355,76.33548561028252,-3.0400662521217297
1420616366824,251.63341739518077,77.48044339925312,1.6213434902069965
1420616366874,247.40117967493126,77.13483448547703,6.360411384274352
1420616366925,244.63474099969181,77.75291574724558,11.678902679941206
1420616366973,244.63474099969181,77.75291574724558,11.678902679941206
1420616367023,239.436330347652,78.43898472219824,18.89640233832927
1420616367074,235.31679740676682,77.86731825728064,25.576721026558694
1420616367123,234.06736362335204,77.49867264415926,28.453659372345115
1420616367173,232.55765640977455,76.6802665005544,31.015610955424375
1420616367224,229.72772628816185,75.70870586172212,34.57945013596781
1420616367273,225.62065111131028,74.38321371223343,38.907455731627266
1420616367320,221.3595847114698,72.65802020819417,43.38128287952708
1420616367372,215.37463718937025,70.40026159013787,48.43774901281477
1420616367423,213.1331789093534,67.31640461082542,48.963894364866135
1420616367469,220.6817219601381,66.48970589180453,44.36810582169514
1420616367523,241.7975631488646,70.62989761859659,30.620132957522536
1420616367574,241.7975631488646,70.62989761859659,30.620132957522536
1420616367623,270.4993677762055,74.14464603377994,7.140122379102698
1420616367673,300.38315781899587,73.37427220682333,-19.94364749538235
1420616367724,316.7695239631534,68.1352571799262,-32.58128669315539
1420616367774,320.0130518021617,62.87051834343644,-32.7023757582132
1420616367823,316.74943461545024,58.350387153212864,-30.95085445295628
1420616367874,310.6827713078823,55.83665947724896,-28.291106898636222
1420616367923,304.47968288981684,56.10404475520695,-26.26827944809345
1420616367974,298.8230993806775,58.80926383277693,-23.952413827070572
1420616368024,296.19040781798134,61.56301765560437,-22.960058639438788
1420616368075,297.27210792771234,61.766450395640796,-29.125460131599752
1420616368124,300.38645696174376,63.98436702747542,-35.9254690955178
1420616368175,300.38645696174376,63.98436702747542,-35.9254690955178
1420616368224,292.27546659958233,67.76811515310794,-34.97353181684066
1420616368275,283.572382485028,70.80557500109883,-35.66726182414148
1420616368321,279.8487264959732,74.76949804381209,-40.64016917978965
1420616368373,275.29838308943425,78.10817485705931,-41.6073226609314
1420616368423,268.8213476232573,81.16238567908435,-39.282395759068024
1420616368469,262.77641781403634,83.7118078281659,-36.07294228502298
1420616368523,250.77216510845585,85.77310464669499,-25.424614565208465
1420616368573,230.59269197026282,87.07763390177665,-5.307933018844324
1420616368624,230.59269197026282,87.07763390177665,-5.307933018844324
1420616368673,216.5640730072801,87.41395452469504,8.099648782114343
1420616368723,236.11386773115015,85.63570983284438,-13.694181754452556
1420616368773,252.78190411757905,78.33501896088453,-32.92681728355384
1420616368823,255.86121156004117,69.90829676764703,-36.35794038113332
1420616368873,254.05182545043758,62.4592915535326,-32.3608347127049
1420616368919,251.89644044840745,56.09189047292726,-25.890273723305846
1420616368973,252.45601804408972,52.047954908399234,-22.285022452409343
1420616369023,252.36169909977957,51.90792388880321,-20.273423967262268
1420616369073,250.46274288187965,57.14037076038777,-17.423266891962616
1420616369124,244.0805706985161,62.777381560402276,-11.099539291525891
1420616369173,245.3219039455082,62.65105239340368,-10.329456749228944
1420616369223,245.3219039455082,62.65105239340368,-10.329456749228944
1420616369273,244.84819686420238,65.07278195437505,-13.801838189151875
1420616369323,245.39517088270958,65.53425858087046,-16.44746232666487
1420616369373,238.91633381706598,70.21290438607733,-13.301354767636385
1420616369423,235.14606120065926,74.01697075725572,-10.193549208695925
1420616369474,236.93387224709227,75.05814325536493,-16.380894912196435
1420616369523,233.47321679735307,77.4253035301396,-13.415807733841145
1420616369574,228.0624375664886,80.1432847043997,-8.76859267719956
1420616369624,213.49468920381094,82.3988862125029,4.413549481046757
1420616369670,202.05614800414847,82.54959143522119,13.14055959196695
1420616369725,202.05614800414847,82.54959143522119,13.14055959196695
1420616369774,211.33373487453562,80.88739210220724,2.610058241428884
1420616369824,234.7785600534353,75.32499307446969,-19.97154942481472
1420616369873,240.11548464228974,67.10083232509874,-27.89316708809976
1420616369920,239.7207422671745,61.34299313202147,-28.355256582758805
1420616369973,239.32946241488986,55.45234279032364,-24.387767320522194
1420616370023,241.3878604652673,52.41856634348954,-23.11154721627533
1420616370073,243.47194572488038,52.289796496389684,-23.855081530887293
1420616370124,245.03945967945722,55.494699083734375,-25.258100565678777
1420616370173,243.82915189780073,62.08068353657139,-23.902358316406104
1420616370223,242.28531208989787,64.37907235737596,-21.405621342930452
1420616370273,243.80674913017333,64.04232744984125,-23.048637081699148
1420616370323,243.80674913017333,64.04232744984125,-23.048637081699148
1420616370371,243.43424694153438,66.6411215553348,-23.89451546827619
1420616370422,242.09210042632228,67.66291117530048,-21.415121247667965
1420616370470,236.4532623951194,70.72119113578651,-17.56993426302453
1420616370523,234.14150248499172,73.19217861667737,-14.087926359024378
1420616370573,235.3128168076288,74.05375799100104,-17.25801642750036
1420616370623,233.94040278564913,75.67563621054407,-15.030354623910393
1420616370673,229.91972772822155,77.37170603398215,-10.385966266000729
1420616370724,221.21843901443458,78.99520600336966,-1.3248392050936162
1420616370773,214.3796667346983,79.63252282634521,5.4256455950325035
1420616370823,220.89592429239883,78.09658159987573,-0.34928622749946076
1420616370874,220.89592429239883,78.09658159987573,-0.34928622749946076
1420616370923,237.10959449512706,74.30237767940321,-15.646552001629528
1420616370969,242.54252221173027,68.2041999423738,-21.360282420957258
1420616371025,244.3298452877489,63.398746211895116,-20.513659991605486
1420616371071,248.4887490218486,60.438494396462985,-20.736345127696367
1420616371125,252.46437527956124,59.59398250807019,-21.743199368789107
1420616371171,255.10031860299517,61.391190186797935,-21.433345665378877
1420616371224,253.05930172317713,64.28149814523707,-15.905818002879741
1420616371272,251.16984990202846,64.79771906354274,-9.208181839655996
1420616371323,250.3124787495422,65.36060452136459,-7.352201310820099
1420616371372,249.38695222496875,67.96120220450007,-6.450581445559394
1420616371423,249.38695222496875,67.96120220450007,-6.450581445559394
1420616371470,247.79716082109152,68.74083847770744,-2.1632102494636847
1420616371524,241.36413033996766,70.58614560740571,7.111884901801026
1420616371573,238.01096464632585,71.69409227979061,11.974393213349389
1420616371623,236.98419433451798,72.89090664418386,15.715226753405352
1420616371673,234.48145623492408,74.25793634541536,22.10470518421069
1420616371724,228.43121310442007,75.26149947505978,33.10010218862967
1420616371773,221.37501294357799,75.63283267176526,44.74283819361232
1420616371823,214.66223037683716,75.40890954482308,54.86695950082798
1420616371873,208.27035177074265,74.68196127774102,63.16622350251408
1420616371921,202.8484000856643,73.53206642974664,69.27688000433956
1420616371973,202.8484000856643,73.53206642974664,69.27688000433956
1420616372023,198.39558297623654,72.00306185906118,74.650972255857
1420616372074,197.12438357136625,70.1192451345571,76.96706856223375
1420616372123,199.63342476825304,68.53060215145574,75.60836644680428
1420616372173,212.79684751151333,68.93686746081862,64.42189713968433
1420616372224,237.18647436586951,70.03015904761403,45.52894238245665
1420616372273,263.4987436415335,70.20540910164496,26.940476067150204
1420616372324,287.2668263642754,68.27581474252773,11.869734326649237
1420616372373,303.5685019571558,64.78183994152893,2.523799515533588
1420616372423,313.09661422205744,61.63555009424645,-0.21801278661300708
1420616372474,316.8141995277943,61.56780223990733,0.17017346000840236
1420616372524,316.8141995277943,61.56780223990733,0.17017346000840236
1420616372571,315.34503396319906,64.88623257754259,4.5217131050969925
1420616372625,317.68510493182265,66.0281447059633,5.047698165398751
1420616372671,323.4070601584185,67.85457873982341,-3.7251333924222876
1420616372723,322.5294958474342,70.55106488859248,-4.783652567596038
1420616372774,300.4169808510697,75.92385551476326,6.5903704101146445
1420616372824,269.88966539131104,79.02919867867313,28.477560162964075
1420616372874,234.91213794079948,79.71548814100635,60.11614980495033
1420616372924,211.4811907198179,77.37114642628279,81.91972469109155
1420616372973,199.49441299681257,73.33370769084479,90.3877498728036
1420616373024,196.57603039114306,70.98537407034954,90.21482090374816
1420616373070,196.57603039114306,70.98537407034954,90.21482090374816
1420616373124,202.34617467354283,71.0098781938692,83.23894354794274
1420616373171,224.92759321961998,74.24498596940774,63.062034524198125
1420616373223,260.262722070574,74.66670784394312,31.744691977517462
1420616373273,287.131330318075,70.1270110214227,7.473108556525197
1420616373323,297.40467326715776,65.14574826224522,2.2263472747425714
1420616373372,304.1154955666201,61.613222239867866,0.9774903562533137
1420616373424,306.66450811214395,61.76406535854429,2.444231928897784
1420616373473,299.5368969464985,69.33504870733172,12.50389711756703
1420616373525,305.2247764736588,68.47782220205362,9.535698432993556
1420616373573,309.96625620984526,68.08716335686395,2.427923845409319
1420616373624,309.75962916005994,70.80714383665936,-1.0261870947987881
1420616373674,309.75962916005994,70.80714383665936,-1.0261870947987881
1420616373723,285.5789170299112,75.06194040946467,13.97793910307895
1420616373774,260.9667128374131,77.12144878410625,33.201002323376564
1420616373825,229.27201013185928,78.08233794495115,62.98886164161145
1420616373874,206.937221545024,75.83322995145991,82.55424429066497
1420616373924,196.54453012678223,71.68071241092005,89.16100681080427
1420616373975,195.57972076135366,70.04451168269262,87.72724354763191
1420616374024,208.00837391445643,71.47742834145077,75.17895309213475
1420616374074,239.7835354490096,75.09633680165818,47.40173780640556
1420616374124,272.6720680308947,72.94708082128577,17.940500818574343
1420616374173,272.6720680308947,72.94708082128577,17.940500818574343
1420616374223,289.5433081376157,66.40079718012903,6.197768691811658
1420616374273,299.04966311892224,62.40799431866257,2.396650263394435
1420616374324,305.55721580306414,59.63342899826247,3.8932313245853574
1420616374372,302.0544006464419,64.63572069581166,12.611997845079896
1420616374423,300.9939748290681,68.5121432175238,15.682324011559597
1420616374470,307.8025060121927,66.24536703398756,10.848688771267737
1420616374523,314.640603923461,66.17576748183902,-1.4479879676390712
1420616374573,302.88244355776385,70.26769460530588,3.9771366288878105
1420616374623,279.1407168347567,74.66782291832301,18.10307814657582
1420616374671,252.5667083614355,77.33811619308,40.161907910784656
1420616374724,252.5667083614355,77.33811619308,40.161907910784656
1420616374773,221.44007141028462,76.90276139068646,68.90169288201447
1420616374823,206.45641722211917,74.082508588585,79.20099209411345
1420616374873,203.20414287459272,71.70016934196019,77.69793197890357
1420616374921,209.30113859222513,71.33835855996499,71.66052168384195
1420616374973,236.82215349584624,74.07252464414215,47.55348793910691
1420616375023,269.18281194258293,72.14756308272312,19.613021998380578
1420616375072,288.12572078431646,65.7024989804075,3.4977979942582356
1420616375123,296.65975787473826,60.29165025194271,1.4266485235431383
1420616375173,303.85642549169364,57.11207120379007,1.271802294924253
1420616375223,304.43073352622383,59.576961280990254,6.241418185598923
1420616375274,295.2814655677568,68.01275381001994,17.053977316341165
1420616375326,295.2814655677568,68.01275381001994,17.053977316341165
1420616375374,301.50469354889697,65.07710302598001,12.952289383992063
1420616375425,304.5208690494743,64.57822423804147,3.9522631963719173
1420616375475,301.0734190450271,68.68650162622066,4.761393920216623
1420616375525,280.43754313467286,72.16964947548739,17.416673929100394
1420616375573,260.16013548174334,74.18080972812405,30.3528037091561
1420616375623,237.24540631706654,75.35479249177425,50.71774680352529
1420616375673,225.45501738300587,75.34028662987389,57.849816048962424
1420616375724,214.9063257692136,74.35656069169917,63.935025063294255
1420616375773,210.86592194216172,72.16732345340513,65.72160670022116
1420616375823,210.86592194216172,72.16732345340513,65.72160670022116
1420616375873,214.83323480053974,70.91891380817569,62.953257051030796
1420616375923,236.961518926648,72.21129176286011,45.03418043086972
1420616375972,268.3021143694378,70.95816796391787,16.88534189071548
1420616376021,287.7285062460321,67.24948953483806,-1.5764840388131995
1420616376073,298.69449762835956,61.381832358260034,-4.66232101049037
1420616376121,305.70225474576085,57.326963144100446,-3.1622057375423482
1420616376173,308.8812136332995,55.72932248625568,-0.14418378365215337
1420616376224,307.591869301495,61.281138061833815,2.1185637222393945
1420616376273,300.11108519902365,68.68611014475985,8.367986432801779
1420616376323,306.1310342675646,67.56893170716303,2.92105537592475
1420616376372,309.8482570142012,68.21358052461171,-3.9083278984149494
1420616376423,309.8482570142012,68.21358052461171,-3.9083278984149494
1420616376473,313.4065031660136,67.85669449822795,-7.031616052722142
1420616376523,302.29066930475443,71.53672527819248,-5.899419997700373
1420616376573,295.3645514123985,74.87694049390863,-6.002907796395589
1420616376623,284.0474926025216,78.53439214400979,1.0294198489107231
1420616376673,263.6157271348455,80.50996685952025,17.19830760650573
1420616376724,238.083500589823,80.89114587611402,38.48940522540297
1420616376774,222.92633339420513,80.35434516873534,50.56815912952919
1420616376824,219.3888447521986,80.11847136241754,51.88055713973777
1420616376874,232.98246998855726,80.46945632846705,35.779218601225686
1420616376924,266.6021952023749,77.24006429625798,-0.20867170470892854
1420616376973,266.6021952023749,77.24006429625798,-0.20867170470892854
1420616377025,273.1886258331713,70.47660556272996,-12.932337421311054
1420616377073,271.35598118488946,63.15404284176925,-14.074311283468857
1420616377124,270.6698608805402,57.99389478736272,-13.663170532303072
1420616377174,270.14729762703143,55.00806142355461,-14.705103301898781
1420616377223,267.8451806851068,55.64010512655921,-13.209421922887882
1420616377275,263.4785435133674,59.86161009098014,-10.233304232097916
1420616377323,258.6616222401909,65.83635901936606,-10.06396366199596
1420616377370,261.30080758747755,66.8211948283861,-15.34968908792318
1420616377423,263.0575443583496,68.5276013584307,-19.894182660919682
1420616377473,260.31913000958207,69.18549746627225,-21.002374219972555
1420616377523,260.31913000958207,69.18549746627225,-21.002374219972555
1420616377571,253.29486361089843,71.67344919988734,-22.257274932257964
1420616377621,251.0815717251058,74.76148892142044,-23.760085790598357
1420616377673,252.54372999777743,76.42171259670948,-29.733173432654965
1420616377723,250.16113528605212,77.729544373515,-30.257598173183997
1420616377774,246.75263177086276,79.58897081804884,-28.985175009658125
1420616377823,241.00202827553733,81.71905815188127,-24.458508926074114
1420616377874,242.73845950234653,83.46718901465074,-27.327199261140716
1420616377923,239.87925238687467,84.12944344555898,-27.195267839571876
1420616377974,239.73003702707143,82.74388914296307,-30.147081438786657
1420616378024,247.33897951517366,77.911717830386,-38.29585486367751
1420616378075,247.33897951517366,77.911717830386,-38.29585486367751
1420616378123,244.44624345813116,70.8120697404215,-39.5597456222575
1420616378174,240.12091846701887,65.61402331222645,-37.47177894038161
1420616378224,237.98794494208278,60.14936411252778,-34.30970002816699
1420616378275,237.5821007950917,57.29206982815424,-33.966133418618284
1420616378324,238.64703264441124,56.77146686299456,-35.98238332731746
1420616378373,240.2689669769639,58.5130028249078,-38.329053487626375
1420616378423,243.03550139689054,63.11146026352985,-41.92557605245563
1420616378475,245.91415709734207,66.12130989491698,-44.98946278324567
1420616378523,247.89330265428282,65.61736727210047,-46.86643780308994
1420616378574,246.552460014191,67.33748518645844,-46.49239040373741
1420616378623,246.552460014191,67.33748518645844,-46.49239040373741
1420616378673,243.94770896450396,68.15352557963821,-45.645498737644
1420616378724,241.76006707026332,70.6134744406384,-45.64307091685399
1420616378773,241.4685806003845,71.7966860294244,-47.94191144191374
1420616378824,242.3210536441819,72.45771863841809,-51.509514411702
1420616378873,244.1608970222522,73.64307632139821,-54.63805864609351
1420616378920,243.65390321628968,76.30542408995733,-55.04047698765655
1420616378973,239.13514757813462,80.06892980500992,-51.4519954680302
1420616379021,231.85385478854715,82.89215617516955,-44.62963460111495
1420616379073,231.44710478581345,84.30779793825548,-45.318157976381634
1420616379121,218.05838032409707,84.60943994336704,-32.92251000159828
1420616379173,210.03774155339613,83.82218459239438,-24.831147556831834
1420616379223,210.03774155339613,83.82218459239438,-24.831147556831834
1420616379274,212.74824450869988,80.20611258991548,-27.563306521566513
1420616379322,219.10939453994692,73.78157036041885,-34.28589959362124
1420616379373,226.26015300862662,68.13650651330896,-40.58687819467751
1420616379423,231.77367387773972,63.10916317639483,-42.827891173629645
1420616379473,235.79152838832087,59.196685492322736,-43.05890440864199
1420616379523,239.18173173717707,56.979663134523946,-43.30059374236069
1420616379573,241.28593625369254,57.57232666694807,-42.44935836393916
1420616379624,242.5320053641166,62.47634954454456,-42.50918980086502
1420616379675,241.80101172718983,65.89341319492328,-40.784871694390766
1420616379724,243.2706985284511,66.69184926301624,-42.634818690298815
1420616379775,243.2706985284511,66.69184926301624,-42.634818690298815
1420616379823,243.58519730275904,68.55811104121204,-42.54921640641373
1420616379873,241.52427796370546,70.68242530811503,-40.28442882268731
1420616379921,237.07339179696868,74.61651858956174,-35.59738450868302
1420616379973,236.99513314805537,76.71522531212258,-35.68405574883529
1420616380023,237.8703129296769,78.41156166085688,-35.70613981259113
1420616380073,236.46877705291908,80.52834947984574,-33.120502469416756
1420616380121,228.60303416046705,82.77736842464302,-25.40330539435834
1420616380173,212.0001859154095,84.80281370083452,-9.659188606877535
1420616380223,190.3053252619921,84.89542616369516,10.437488213333316
1420616380273,192.6797114465512,83.63894717558681,8.232074539917601
1420616380324,192.6797114465512,83.63894717558681,8.232074539917601
1420616380372,217.02195173525774,79.33611173000347,-13.593781916009002
1420616380423,230.78850636370788,71.17777255204416,-24.977979286444405
1420616380471,236.97568672460235,65.13672578860061,-30.13112831705796
1420616380523,240.175651265134,59.162081395141634,-29.82717182012672
1420616380573,243.54529242605702,55.01787599804178,-28.651204922360513
1420616380622,245.89112879098417,53.379082914032054,-27.664256141553125
1420616380673,247.2437108341488,54.84511986759546,-28.665257788318158
1420616380724,248.38102308208175,60.89246339747371,-29.36599457605426
1420616380773,249.18645465613332,62.69288283997337,-29.92702414947899
1420616380823,250.81418270057875,63.822940508483306,-31.86339524166554
1420616380873,250.81418270057875,63.822940508483306,-31.86339524166554
1420616380924,250.13142159388954,65.27633964155397,-32.12225532164586
1420616380974,244.89905742253305,69.38338777144556,-33.17694054299555
1420616381023,241.63629128032363,73.11699277323136,-30.93068944096866
1420616381074,246.80181554547835,75.19678400018738,-38.73723304521397
1420616381124,248.20497080518126,78.00675824249987,-40.0239727252616
1420616381175,246.62329724848465,80.90522194072288,-39.814393907349
1420616381224,242.13119149954815,84.10212053100794,-36.950235089377585
1420616381275,231.26166947378073,84.96111458199994,-28.46873022530691
1420616381323,230.57328708756248,82.75235098353139,-28.98966769440648
1420616381371,230.57328708756248,82.75235098353139,-28.98966769440648
1420616381423,236.74998556865435,75.57674493736876,-35.12808635663291
1420616381471,237.9339022124853,67.14561477369529,-37.392987377967174
1420616381523,239.11128050952541,60.91356318453024,-39.75896001531334
1420616381573,239.2759895165705,55.05313746883407,-36.73068815044099
1420616381623,240.36398582891908,51.68230887165367,-33.4402513324239
1420616381673,240.60902556218093,51.048044463274756,-32.40823166634669
1420616381723,241.12290585285058,54.49065218740525,-33.54476524523783
1420616381773,240.26641492945058,59.520367779727685,-34.08523564323793
1420616381824,239.87312218449657,60.50973696576388,-36.57691060244746
1420616381873,245.65330710454467,60.821774732127714,-45.63085495398322
1420616381923,244.1085607633112,60.68586126850876,-43.59564008953709
1420616381973,240.35364259237755,62.334227822102,-50.90872736485484
1420616382022,240.35364259237755,62.334227822102,-50.90872736485484
1420616382073,238.10300920340202,62.89656966826053,-60.11441111777201
1420616382123,236.3341634495447,63.39872081021963,-69.53438012517167
1420616382173,233.49211594017262,63.764073801707774,-77.89402869863976
1420616382223,223.76160333867904,63.076953882716445,-81.09468197938969
1420616382273,210.59259402846072,60.648474481306906,-80.74006357793283
1420616382324,193.62685269791498,64.99975250222263,-71.29941747330598
1420616382373,173.1464580337288,70.96323496209081,-60.311902633716734
1420616382423,163.68596499582372,71.21271971987008,-58.23190755806639
1420616382471,158.65356186419586,71.76948380558193,-54.45202408467134
1420616382524,147.47992343724354,73.48064950618229,-45.954515087834274
1420616382575,147.47992343724354,73.48064950618229,-45.954515087834274
1420616382619,135.90385495683373,74.32375888731814,-39.23113438043022
1420616382674,127.34941263734164,75.10614516374082,-35.793636463971794
1420616382721,121.56346780232549,76.36164282301748,-35.75877042834007
1420616382775,129.04889343499374,79.38989252986367,-49.56208292202728
1420616382821,138.92833156636033,82.63782692292952,-68.80394419833871
1420616382873,177.53002012765072,84.08668155808168,-114.69209498706444
1420616382923,223.88371454161523,82.86946180351363,-167.6232013441592
1420616382973,245.4144156604135,79.62475716209683,164.37330311974264
1420616383024,255.48001362026903,76.71825077217008,149.92788593118095
1420616383072,255.48001362026903,76.71825077217008,149.92788593118095
1420616383124,258.5762525114061,73.87913501046702,144.77838242424104
1420616383172,258.55145846644785,70.909417298828,142.7616263518807
1420616383221,259.780636521912,67.70499965479448,140.49394643573083
1420616383275,262.4182681963113,65.78837557574552,136.6577432586018
1420616383323,264.62494539431,66.61011747185894,133.45335675889095
1420616383371,266.21525903186097,73.18901901149356,132.52195321027457
1420616383424,264.26759056511384,82.58953984038095,137.70098345539282
1420616383473,159.5778753060111,88.36069074270212,-113.66399676668989
1420616383524,94.0058172290471,82.40553369185787,-43.292896272193744
